event_type,event_cause,priority,requires_road_closure,zone,junction,start_datetime,end_datetime,latitude,longitude,hour,weekday,is_weekend,time_of_day,duration_minutes,congestion_score,congestion_proxy_label
unplanned,others,High,False,North Zone 1,"VeerannapalyaJunction(BEL,HO)",2023-11-21 20:31:06.180000+00:00,2023-12-11 23:04:42.147568998+00:00,13.0414707,77.6155912,20.0,1.0,0,night,28953.599459483336,9.0,Low
unplanned,construction,High,False,North Zone 1,Nagavara-ORR Junction,2023-11-21 20:38:34.192000+00:00,2023-11-21 22:43:03.499760998+00:00,13.0403988,77.62432276,20.0,1.0,0,night,124.48846268333334,10.0,Medium
unplanned,congestion,High,False,North Zone 1,Nagavara-ORR Junction,2023-11-21 21:05:49.951000+00:00,2023-11-21 22:43:00.815774998+00:00,13.0413731,77.6226451,21.0,1.0,0,night,97.18107958333333,14.0,Medium
unplanned,vehicle_breakdown,High,False,Central Zone 1,Shivajinagar(BRV)Junction,2023-11-21 21:12:33.928000+00:00,2023-11-21 21:53:40.092789502+00:00,12.9779515,77.6018514,21.0,1.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,Low,False,West Zone 2,BanashankariBusStandJunc,2023-11-21 21:16:10.801000+00:00,2023-11-21 21:57:16.965789502+00:00,12.9166251,77.5723081,21.0,1.0,0,night,41.102746491666664,8.0,Low
unplanned,water_logging,High,False,East Zone 1,Kadubeesanahalli-ORR Junc,2023-11-21 21:34:18.871000+00:00,2023-11-24 11:02:38.716295002+00:00,12.9382241,77.6978805,21.0,1.0,0,night,3688.3307549166666,14.0,Medium
unplanned,others,High,False,Central Zone 1,DomlurWaterTank,2023-11-21 21:41:37.549000+00:00,2023-11-21 22:41:07.243330+00:00,12.9602459,77.6415354,21.0,1.0,0,night,59.494905499999994,9.0,Low
unplanned,pot_holes,Low,False,Central Zone 2,StateBankofMysoreJunc,2023-11-21 22:00:11.454000+00:00,2023-11-21 23:38:04.382779002+00:00,12.9751833,77.58241,22.0,1.0,0,night,97.88214631666666,5.0,Low
unplanned,vehicle_breakdown,High,False,North Zone 2,KogilluCrossJunc,2023-11-21 22:37:29.234000+00:00,2023-11-22 00:29:09.076779002+00:00,13.1025682,77.5998215,22.0,1.0,0,night,111.66404631666666,12.0,Medium
unplanned,vehicle_breakdown,Low,False,South Zone 2,NIMHANS Junction,2023-11-21 23:27:41.373000+00:00,2023-11-22 00:08:47.537789502+00:00,12.9396328,77.5979386,23.0,1.0,0,night,41.102746491666664,8.0,Low
unplanned,vehicle_breakdown,Low,False,Central Zone 2,VetenaryHospitalJunc-Shivajinagar,2023-11-21 23:45:16.219000+00:00,2023-11-22 00:26:22.383789502+00:00,12.9924603,77.6011425,23.0,1.0,0,night,41.102746491666664,8.0,Low
unplanned,vehicle_breakdown,Low,False,North Zone 1,HainsJunc,2023-11-22 00:18:07.946000+00:00,2023-11-22 00:59:14.110789502+00:00,12.9937533,77.60556,0.0,2.0,0,night,41.102746491666664,8.0,Low
unplanned,vehicle_breakdown,Low,False,West Zone 1,RingRoad-UllalJunction,2023-11-22 00:48:50.357000+00:00,2023-11-22 02:04:45.556959998+00:00,12.9517504,77.4995444,0.0,2.0,0,night,75.91999933333334,8.0,Low
unplanned,vehicle_breakdown,High,False,Central Zone 1,MotherTeressaCircle,2023-11-22 01:39:03.012000+00:00,2023-11-22 02:02:20.256003+00:00,12.9666771,77.6086475,1.0,2.0,0,night,23.28740005,12.0,Medium
unplanned,vehicle_breakdown,High,False,Central Zone 2,A S CharStreet-MysoreRdJunc,2023-11-22 03:39:47.127000+00:00,2023-11-22 04:13:50.035270002+00:00,12.9645367,77.5733653,3.0,2.0,0,night,34.048471166666666,12.0,Medium
unplanned,vehicle_breakdown,High,False,West Zone 1,HesaraghattaJunction,2023-11-22 03:54:50.763000+00:00,2023-11-22 04:02:20.149045998+00:00,13.0448184,77.5049414,3.0,2.0,0,night,7.489767433333333,12.0,Medium
unplanned,vehicle_breakdown,High,False,West Zone 1,TumkurRdMarappanapalyaJunc,2023-11-22 03:56:50.095000+00:00,2023-11-22 04:37:56.259789502+00:00,13.015894,77.553932,3.0,2.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,North Zone 2,BagalurCrossJunc,2023-11-22 04:39:35.635000+00:00,2023-11-22 05:20:41.799789502+00:00,13.1182917,77.60889,4.0,2.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,Central Zone 1,DomlurWaterTank,2023-11-22 05:03:04.463000+00:00,2023-11-22 07:27:56.029458998+00:00,12.9607909,77.6378867,5.0,2.0,0,night,144.85944098333331,12.0,Medium
unplanned,vehicle_breakdown,High,False,Central Zone 1,OldMadrasRd-DoubleRdJunc,2023-11-22 05:39:47.779000+00:00,2023-11-22 05:50:30.549326002+00:00,12.98267965,77.63678454,5.0,2.0,0,night,10.712838766666666,12.0,Medium
unplanned,vehicle_breakdown,High,False,South Zone 2,ArakereGateJunc,2023-11-22 06:05:56.864000+00:00,2023-11-22 06:47:03.028789502+00:00,12.8878143,77.5972105,6.0,2.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,Central Zone 2,Dr TCM RoyanRd near AmbedkarStatue,2023-11-22 06:16:13.466000+00:00,2023-11-22 07:09:15.724005998+00:00,12.9630917,77.5670733,6.0,2.0,0,night,53.03763343333333,12.0,Medium
unplanned,vehicle_breakdown,High,False,Central Zone 2,LeprosyhospitalJunc,2023-11-22 06:54:24.776000+00:00,2023-11-22 08:03:33.076023002+00:00,12.9757824,77.560073,6.0,2.0,0,night,69.13833371666666,12.0,Medium
unplanned,vehicle_breakdown,Low,False,West Zone 1,Ring road-Near Kengunte Junction,2023-11-22 07:06:31.860000+00:00,2023-11-22 09:32:58.751239998+00:00,12.9604318,77.5042754,7.0,2.0,0,night,146.44818733333335,8.0,Low
unplanned,vehicle_breakdown,Low,False,Central Zone 2,StateBankofMysoreJunc,2023-11-22 07:10:28.074000+00:00,2023-11-22 07:51:34.238789502+00:00,12.9728699,77.5823308,7.0,2.0,0,night,41.102746491666664,8.0,Low
unplanned,vehicle_breakdown,Low,False,Central Zone 1,LowerAgaram(IndiaGarage)Junc,2023-11-22 07:44:01.912000+00:00,2023-11-22 08:06:57.737885998+00:00,12.9654378,77.6175455,7.0,2.0,0,night,22.930431433333336,8.0,Low
unplanned,water_logging,Low,False,North Zone 1,Bamboobazar(Shivajinagar),2023-11-22 07:49:39.844000+00:00,2023-11-24 21:17:59.689295002+00:00,12.99261,77.6048049,7.0,2.0,0,night,3688.3307549166666,10.0,Medium
unplanned,accident,High,False,South Zone 2,GarebhavipalyaJunc,2023-11-22 09:07:32.132000+00:00,2023-11-22 09:49:14.425344500+00:00,12.8945629,77.6360149,9.0,2.0,0,morning_peak,41.704889075,18.0,High
unplanned,accident,High,False,South Zone 2,GarebhavipalyaJunc,2023-11-22 09:10:08.321000+00:00,2023-11-22 09:51:50.614344500+00:00,12.894895,77.6361366,9.0,2.0,0,morning_peak,41.704889075,18.0,High
unplanned,vehicle_breakdown,High,False,South Zone 2,AyyappaTempleJunc,2023-11-22 09:35:45.751000+00:00,2023-11-22 10:16:51.915789502+00:00,12.9264154,77.6170515,9.0,2.0,0,morning_peak,41.102746491666664,15.0,High
unplanned,vehicle_breakdown,High,False,West Zone 2,MekhriCircle,2023-11-22 10:53:10.606000+00:00,2023-11-22 11:34:16.770789502+00:00,13.0104838,77.5837612,10.0,2.0,0,morning_peak,41.102746491666664,15.0,High
unplanned,others,High,False,Central Zone 1,AgaraJunction,2023-11-22 18:28:12.471000+00:00,2023-11-23 01:24:20.689143498+00:00,12.9246879,77.6494864,18.0,2.0,0,evening_peak,416.1369690583333,12.0,Medium
unplanned,others,High,False,South Zone 2,AgaraJunction,2023-11-22 18:34:54.041000+00:00,2023-11-23 04:41:11.777760998+00:00,12.9245832,77.649611,18.0,2.0,0,evening_peak,606.2956126833334,12.0,Medium
unplanned,vehicle_breakdown,High,False,West Zone 1,GoruguntepalyaJunc,2023-11-22 18:46:57.493000+00:00,2023-11-22 19:16:36.619988998+00:00,13.0290134,77.5401683,18.0,2.0,0,evening_peak,29.652116483333334,15.0,High
unplanned,vehicle_breakdown,High,False,Central Zone 1,BigBazaarJunction(OldMadrasRd),2023-11-22 19:33:52.053000+00:00,2023-11-22 20:14:58.217789502+00:00,12.9913072,77.657547,19.0,2.0,0,evening_peak,41.102746491666664,15.0,High
unplanned,vehicle_breakdown,High,True,South Zone 2,AgaraJunction,2023-11-22 19:44:17.094000+00:00,2023-11-22 20:25:23.258789502+00:00,12.9246233,77.6495417,19.0,2.0,0,evening_peak,41.102746491666664,20.0,High
unplanned,vehicle_breakdown,High,False,Central Zone 1,OldMadrasRd-80FeetRdJunc,2023-11-22 20:35:53.134000+00:00,2023-11-22 21:16:59.298789502+00:00,12.9855953,77.6443856,20.0,2.0,0,night,41.102746491666664,12.0,Medium
unplanned,water_logging,High,False,Central Zone 1,Srinivagilu(Ejipura)Junc,2023-11-22 20:50:32.517000+00:00,2023-11-25 10:18:52.362295002+00:00,12.9387846,77.634508,20.0,2.0,0,night,3688.3307549166666,14.0,Medium
unplanned,others,Low,False,Central Zone 2,ShantalaJunction,2023-11-22 21:05:32.674000+00:00,2023-11-28 21:14:13.555838002+00:00,12.9754625,77.5707518,21.0,2.0,0,night,8648.681363966667,5.0,Low
unplanned,others,High,False,East Zone 1,Yemalur cross junc,2023-11-22 21:50:11.097000+00:00,2023-11-23 01:29:09.696442002+00:00,12.9561208,77.6938418,21.0,2.0,0,night,218.97665736666667,9.0,Low
unplanned,vehicle_breakdown,High,False,East Zone 1,MaratahalliBridgeJunc,2023-11-22 21:45:44.421000+00:00,2023-11-22 22:26:50.585789502+00:00,12.9551862,77.7008688,21.0,2.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,True,East Zone 1,MaratahalliBridgeJunc,2023-11-22 22:20:43.544000+00:00,2023-11-22 22:59:43.365191+00:00,12.9556655,77.7005733,22.0,2.0,0,night,38.99701985,17.0,High
unplanned,vehicle_breakdown,Low,False,North Zone 2,MekhriCircle,2023-11-22 22:34:07.899000+00:00,2023-11-22 23:15:14.063789502+00:00,13.0136878,77.5882148,22.0,2.0,0,night,41.102746491666664,8.0,Low
unplanned,pot_holes,High,False,Central Zone 1,BigBazaarJunction(OldMadrasRd),2023-11-22 23:01:59.639000+00:00,2023-12-01 09:04:11.871387998+00:00,12.9911381,77.6570356,23.0,2.0,0,night,12122.203873133334,9.0,Low
unplanned,vehicle_breakdown,High,False,Central Zone 2,TownhallJunction,2023-11-22 23:31:33.082000+00:00,2023-11-23 00:12:39.246789502+00:00,12.964348,77.5839948,23.0,2.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,North Zone 2,SantheCircle,2023-11-22 23:36:42.910000+00:00,2023-11-23 00:17:49.074789502+00:00,13.0986024,77.5978107,23.0,2.0,0,night,41.102746491666664,12.0,Medium
unplanned,road_conditions,High,False,South Zone 2,AdugodiJunc,2023-11-23 00:58:24.093000+00:00,2023-11-23 01:29:48.382240002+00:00,12.9440124,77.6068594,0.0,3.0,0,night,31.40482066666667,11.0,Medium
unplanned,vehicle_breakdown,High,False,East Zone 1,MaratahalliBridgeJunc,2023-11-23 02:07:52.718000+00:00,2023-11-23 02:48:58.882789502+00:00,12.9612142,77.701326,2.0,3.0,0,night,41.102746491666664,12.0,Medium
unplanned,others,High,False,Central Zone 2,PoliceTimmaiahCircle(GPO),2023-11-23 02:12:14.670000+00:00,2023-11-23 02:45:12.118392+00:00,12.9824499,77.5928997,2.0,3.0,0,night,32.9574732,9.0,Low
unplanned,vehicle_breakdown,High,False,North Zone 1,YelhankaBypass,2023-11-23 02:24:22.604000+00:00,2023-11-23 03:05:28.768789502+00:00,13.083943,77.5939992,2.0,3.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,West Zone 2,YeshwanthpuraCircle,2023-11-23 02:28:06.583000+00:00,2023-11-23 03:23:04.692551002+00:00,13.018281,77.5556398,2.0,3.0,0,night,54.968492516666664,12.0,Medium
unplanned,vehicle_breakdown,Low,False,Central Zone 2,PurnimaTheaterJunc,2023-11-23 04:01:44.171000+00:00,2023-11-23 04:42:50.335789502+00:00,12.9613279,77.5887137,4.0,3.0,0,night,41.102746491666664,8.0,Low
unplanned,vehicle_breakdown,High,False,North Zone 2,MekhriCircle,2023-11-23 04:00:05.970000+00:00,2023-11-23 04:06:29.512777002+00:00,13.015132,77.5841563,4.0,3.0,0,night,6.392379616666667,12.0,Medium
unplanned,vehicle_breakdown,High,False,South Zone 1,NaganathapuraJunction,2023-11-23 04:13:57.359000+00:00,2023-11-23 04:23:33.198077+00:00,12.8695892,77.6546541,4.0,3.0,0,night,9.597317949999999,12.0,Medium
unplanned,others,High,False,West Zone 2,KIMCO Junction,2023-11-23 06:06:59.976000+00:00,2023-11-23 08:39:21.939799998+00:00,12.9522637,77.5408637,6.0,3.0,0,night,152.36606333333333,9.0,Low
unplanned,vehicle_breakdown,Low,False,Central Zone 2,ShivandaCircle,2023-11-23 09:39:33.080000+00:00,2023-11-23 10:20:39.244789502+00:00,12.9873582,77.5783191,9.0,3.0,0,morning_peak,41.102746491666664,11.0,Medium
unplanned,vehicle_breakdown,High,False,West Zone 1,Chokasandra (Tumkur road),2023-11-23 12:46:09.029000+00:00,2023-11-23 13:27:15.193789502+00:00,13.0429578,77.5125432,12.0,3.0,0,midday,41.102746491666664,13.5,Medium
unplanned,vehicle_breakdown,High,False,West Zone 2,MekhriCircle,2023-11-23 18:25:39.926000+00:00,2023-11-23 18:28:45.966353+00:00,13.010822,77.5838862,18.0,3.0,0,evening_peak,3.10067255,15.0,High
unplanned,others,High,False,North Zone 2,BEL Circle,2023-11-23 19:13:15.046000+00:00,2023-11-25 04:10:17.794037998+00:00,13.0440456,77.5551134,19.0,3.0,0,evening_peak,1977.0458006333333,12.0,Medium
unplanned,vehicle_breakdown,High,False,West Zone 1,JalahalliCross(SM Circle),2023-11-23 21:35:01.522000+00:00,2023-11-23 22:16:07.686789502+00:00,13.0394398,77.5190679,21.0,3.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,West Zone 2,ChandraLayoutJunc-nearWaterTank,2023-11-23 22:24:13.948000+00:00,2023-11-24 00:11:02.899427002+00:00,12.9589941,77.527017,22.0,3.0,0,night,106.81585711666666,12.0,Medium
unplanned,vehicle_breakdown,High,False,West Zone 2,SatteliteBusStandJunc,2023-11-24 00:43:38.630000+00:00,2023-11-24 01:24:44.794789502+00:00,12.955215,77.5451935,0.0,4.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,Central Zone 2,PoliceTimmaiahCircle(GPO),2023-11-24 00:47:29.029000+00:00,2023-11-24 02:24:51.202138+00:00,12.9817447,77.5949875,0.0,4.0,0,night,97.3695523,12.0,Medium
unplanned,vehicle_breakdown,High,False,Central Zone 2,LRDE Junction,2023-11-24 04:42:05.721000+00:00,2023-11-24 05:30:30.675816+00:00,12.9884191,77.5888133,4.0,4.0,0,night,48.415913599999996,12.0,Medium
unplanned,vehicle_breakdown,High,False,North Zone 1,HebbalFlyoverJunc,2023-11-24 05:39:50.407000+00:00,2023-11-24 06:20:56.571789502+00:00,13.0428788,77.5893859,5.0,4.0,0,night,41.102746491666664,12.0,Medium
unplanned,others,High,False,South Zone 2,NaganathapuraJunction,2023-11-24 05:47:57.829000+00:00,2023-11-24 20:13:30.251854+00:00,12.8699632,77.6531158,5.0,4.0,0,night,865.5403809,9.0,Low
planned,construction,High,False,Central Zone 2,PoliceCornerJunc,2023-11-24 08:00:55.130000+00:00,2023-11-24 08:03:45.999999998+00:00,12.9690897,77.5872201,8.0,4.0,0,morning_peak,2.8478333333333334,13.0,Medium
unplanned,vehicle_breakdown,Low,False,Central Zone 1,BEML GateJunc(SuranjandasRd),2023-11-24 08:07:44.687000+00:00,2023-11-24 08:10:23.784996002+00:00,12.971497,77.6581488,8.0,4.0,0,morning_peak,2.6516332666666664,11.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,HunsemarammanahalliJunction,2023-11-24 18:47:30.159000+00:00,2023-11-24 19:28:36.323789502+00:00,13.146265,77.617685,18.0,4.0,0,evening_peak,41.102746491666664,15.0,High
unplanned,construction,High,False,South Zone 1,GorappanapalyaJunction,2023-11-24 20:33:24.002000+00:00,2023-11-24 20:45:10.821953+00:00,12.920906,77.6002661,20.0,4.0,0,night,11.78033255,10.0,Medium
unplanned,vehicle_breakdown,High,False,West Zone 2,YeshwanthpuraCircle,2023-11-24 20:55:48.768000+00:00,2023-11-24 22:51:41.180484+00:00,13.018636,77.5583776,20.0,4.0,0,night,115.87354140000001,12.0,Medium
unplanned,vehicle_breakdown,High,True,West Zone 2,KIMCO Junction,2023-11-24 21:35:24.362000+00:00,2023-11-24 21:49:51.718431998+00:00,12.9514517,77.5372009,21.0,4.0,0,night,14.455940533333335,17.0,High
unplanned,vehicle_breakdown,Low,False,Central Zone 2,K R Circle,2023-11-24 22:17:47.946000+00:00,2023-11-24 22:58:54.110789502+00:00,12.9748139,77.5867914,22.0,4.0,0,night,41.102746491666664,8.0,Low
unplanned,vehicle_breakdown,High,False,Central Zone 1,SiddalingaiahCircle,2023-11-24 22:18:28.515000+00:00,2023-11-24 22:56:35.897961+00:00,12.971263,77.594313,22.0,4.0,0,night,38.123049349999995,12.0,Medium
unplanned,vehicle_breakdown,High,False,West Zone 2,MC Circle,2023-11-24 23:25:44.670000+00:00,2023-11-25 00:06:50.834789502+00:00,12.9777776,77.5483931,23.0,4.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,East Zone 1,IbblurJunction',2023-11-24 23:38:57.368000+00:00,2023-11-25 00:20:03.532789502+00:00,12.9206898,77.6648697,23.0,4.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,North Zone 2,MekhriCircle,2023-11-24 23:39:16.982000+00:00,2023-11-25 00:20:23.146789502+00:00,13.0169635,77.5840841,23.0,4.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,North Zone 2,MekhriCircle,2023-11-24 23:42:28.265000+00:00,2023-11-24 23:48:42.189240002+00:00,13.0162615,77.5840649,23.0,4.0,0,night,6.232070666666667,12.0,Medium
unplanned,vehicle_breakdown,High,False,Central Zone 2,SirsiCircle,2023-11-25 01:07:09.329000+00:00,2023-11-25 01:44:36.614901998+00:00,12.9614485,77.5611572,1.0,5.0,1,night,37.45476503333334,12.0,Medium
planned,construction,High,True,West Zone 1,NavarangTheatreJunction,,,12.99819784,77.55306959,,,0,night,726.5498,15.0,High
unplanned,vehicle_breakdown,High,False,West Zone 2,SatteliteBusStandJunc,2023-11-25 04:13:15.286000+00:00,2023-11-25 04:57:42.413480002+00:00,12.955925,77.5461403,4.0,5.0,1,night,44.45212466666667,12.0,Medium
unplanned,vehicle_breakdown,Low,False,South Zone 2,Marigowda-TavarkereRdJunc,2023-11-25 04:18:32.424000+00:00,2023-11-25 04:59:38.588789502+00:00,12.936465,77.6068068,4.0,5.0,1,night,41.102746491666664,8.0,Low
planned,construction,Low,True,South Zone 1,UttarahalliJunction,,,12.90572474,77.54278064,,,0,night,726.5498,11.0,Medium
unplanned,vehicle_breakdown,Low,False,South Zone 2,Marigowda-TavarkereRdJunc,2023-11-25 04:26:00.554000+00:00,2023-11-25 05:07:06.718789502+00:00,12.9365004,77.6067352,4.0,5.0,1,night,41.102746491666664,8.0,Low
unplanned,vehicle_breakdown,High,False,North Zone 2,SantheCircle,2023-11-25 04:39:09.637000+00:00,2023-11-25 05:32:16.265420002+00:00,13.0993579,77.5974597,4.0,5.0,1,night,53.110473666666664,12.0,Medium
unplanned,others,High,False,North Zone 2,MekhriCircle,2023-11-25 05:33:40.473000+00:00,2023-11-25 12:29:48.691143498+00:00,13.0169448,77.5841478,5.0,5.0,1,night,416.1369690583333,9.0,Low
unplanned,vehicle_breakdown,High,False,West Zone 1,TumkurRdMarappanapalyaJunc,2023-11-25 07:10:33.660000+00:00,2023-11-25 07:42:29.122470+00:00,13.0159084,77.5540158,7.0,5.0,1,night,31.9243745,12.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,SadahalliGateJunc(AirportRd),2023-11-25 19:13:05.773000+00:00,2023-11-25 20:52:02.953478002+00:00,13.1905183,77.6458767,19.0,5.0,1,evening_peak,98.95300796666668,15.0,High
unplanned,vehicle_breakdown,High,False,Central Zone 1,OldMadrasRd-Indranagar100ftRdJunc,2023-11-25 19:26:26.853000+00:00,2023-11-25 20:07:33.017789502+00:00,12.9840501,77.6412553,19.0,5.0,1,evening_peak,41.102746491666664,15.0,High
unplanned,vehicle_breakdown,High,False,West Zone 2,YeshwanthpuraCircle,2023-11-25 21:37:16.003000+00:00,2023-11-25 22:03:55.277380+00:00,13.0176175,77.5572677,21.0,5.0,1,night,26.654573000000003,12.0,Medium
unplanned,vehicle_breakdown,Low,False,Central Zone 2,"PriyadarshiniHotel,Jayamahal,RT Nagar",2023-11-25 22:18:20.247000+00:00,2023-11-25 22:59:26.411789502+00:00,12.9983888,77.5957696,22.0,5.0,1,night,41.102746491666664,8.0,Low
unplanned,vehicle_breakdown,High,False,Central Zone 2,TownhallJunction,2023-11-25 22:44:35.064000+00:00,2023-11-25 23:25:41.228789502+00:00,12.9635933,77.58495,22.0,5.0,1,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,Low,False,South Zone 1,BanashankariBusStandJunc,2023-11-25 22:56:41.936000+00:00,2023-11-25 23:37:48.100789502+00:00,12.91712353,77.57359359,22.0,5.0,1,night,41.102746491666664,8.0,Low
unplanned,vehicle_breakdown,Low,False,Central Zone 2,MintoJunction,2023-11-25 23:09:28.734000+00:00,2023-11-25 23:50:34.898789502+00:00,12.9602451,77.5725364,23.0,5.0,1,night,41.102746491666664,8.0,Low
unplanned,accident,High,False,South Zone 2,IbblurJunction',2023-11-26 00:30:43.723935+00:00,2023-11-26 01:12:26.017279500+00:00,12.9218203,77.6616633,0.0,6.0,1,night,41.704889075,15.0,High
unplanned,vehicle_breakdown,High,False,Central Zone 2,toll gate mysore road,2023-11-26 02:59:42.558000+00:00,2023-11-26 03:40:48.722789502+00:00,12.9580907,77.553438,2.0,6.0,1,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,North Zone 2,BEL Circle,2023-11-26 03:50:54.501000+00:00,2023-11-26 04:27:40.049661+00:00,13.0443183,77.5567474,3.0,6.0,1,night,36.75914435,12.0,Medium
unplanned,vehicle_breakdown,High,False,Central Zone 2,toll gate mysore road,2023-11-26 03:54:55.646000+00:00,2023-11-26 06:25:49.349829998+00:00,12.957945,77.5534514,3.0,6.0,1,night,150.89506383333335,12.0,Medium
unplanned,vehicle_breakdown,High,False,West Zone 1,HesaraghattaJunction,2023-11-26 04:12:17.691000+00:00,2023-11-26 05:02:52.466053002+00:00,13.0441564,77.5098069,4.0,6.0,1,night,50.57958421666667,12.0,Medium
unplanned,others,High,False,Central Zone 2,TyagiHengalvarayaJunc(DickensonRd),2023-11-26 04:47:32.712000+00:00,2023-11-26 11:43:40.930143498+00:00,12.9822043,77.6083561,4.0,6.0,1,night,416.1369690583333,9.0,Low
unplanned,pot_holes,High,False,Central Zone 2,TyagiHengalvarayaJunc(DickensonRd),2023-11-26 04:47:21.814000+00:00,2023-12-04 14:49:34.046387998+00:00,12.9821537,77.6084117,4.0,6.0,1,night,12122.203873133334,9.0,Low
unplanned,vehicle_breakdown,Low,False,South Zone 1,UttarahalliJunction,2023-11-26 05:15:52.700000+00:00,2023-11-26 05:32:28.048808+00:00,12.90665717,77.54687078,5.0,6.0,1,night,16.589146799999998,8.0,Low
unplanned,vehicle_breakdown,High,False,Central Zone 1,BigBazaarJunction(OldMadrasRd),2023-11-26 07:22:06.553000+00:00,2023-11-26 08:03:12.717789502+00:00,12.991379,77.6577427,7.0,6.0,1,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,Low,False,North Zone 2,YelhankaCircle,2023-11-26 09:29:10.680000+00:00,2023-11-26 10:10:16.844789502+00:00,13.09554,77.5925667,9.0,6.0,1,morning_peak,41.102746491666664,11.0,Medium
unplanned,vehicle_breakdown,High,False,West Zone 2,KIMCO Junction,2023-11-26 19:05:18.850000+00:00,2023-11-26 19:46:25.014789502+00:00,12.9531543,77.5384246,19.0,6.0,1,evening_peak,41.102746491666664,15.0,High
unplanned,road_conditions,High,True,North Zone 2,MekhriCircle,2023-11-26 20:05:41.182000+00:00,2023-11-27 00:54:30.630184+00:00,13.0145233,77.5839869,20.0,6.0,1,night,288.8241364,16.0,High
unplanned,vehicle_breakdown,High,False,Central Zone 2,BangaloreBodyBuildersJunc,2023-11-26 20:49:14.476000+00:00,2023-11-26 21:30:20.640789502+00:00,12.9592974,77.5557433,20.0,6.0,1,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,Central Zone 2,toll gate mysore road,2023-11-26 22:34:21.203000+00:00,2023-11-26 23:15:27.367789502+00:00,12.9569635,77.5488279,22.0,6.0,1,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,Central Zone 2,toll gate mysore road,2023-11-26 22:36:08.358000+00:00,2023-11-26 23:17:14.522789502+00:00,12.9569065,77.5491212,22.0,6.0,1,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,Central Zone 2,toll gate mysore road,2023-11-26 22:38:17.055000+00:00,2023-11-27 00:55:32.649263999+00:00,12.9568062,77.5491629,22.0,6.0,1,night,137.25990439999998,12.0,Medium
unplanned,vehicle_breakdown,Low,False,Central Zone 2,Dr TCM RoyanRd near AmbedkarStatue,2023-11-26 22:53:27.950000+00:00,2023-11-27 00:58:08.150921+00:00,12.9678093,77.5681249,22.0,6.0,1,night,124.67001535,8.0,Low
unplanned,water_logging,Low,False,West Zone 2,RajajinagarEntranceJunction,2023-11-27 00:21:56.280000+00:00,2023-11-29 13:50:16.125295002+00:00,12.9805221,77.5579018,0.0,0.0,0,night,3688.3307549166666,10.0,Medium
unplanned,vehicle_breakdown,High,False,South Zone 2,HSR14thMainJunc,2023-11-27 00:23:20.856000+00:00,2023-11-27 01:02:37.934769+00:00,12.9183015,77.6419329,0.0,0.0,0,night,39.28464615,12.0,Medium
unplanned,vehicle_breakdown,High,False,West Zone 2,SatteliteBusStandJunc,2023-11-27 01:10:58.052000+00:00,2023-11-27 01:52:04.216789502+00:00,12.9558795,77.5457956,1.0,0.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,West Zone 2,Fire Force Junction,2023-11-27 01:46:45.689000+00:00,2023-11-27 01:56:20.638079+00:00,12.9807419,77.5490731,1.0,0.0,0,night,9.58248465,12.0,Medium
unplanned,vehicle_breakdown,High,False,Central Zone 2,PoliceCornerJunc,2023-11-27 03:47:02.828000+00:00,2023-11-27 03:50:36.580353001+00:00,12.9691233,77.5874239,3.0,0.0,0,night,3.5625392166666665,12.0,Medium
unplanned,vehicle_breakdown,Low,True,East Zone 2,Devasandra(k r puram),2023-11-27 04:58:15.321000+00:00,2023-11-27 05:41:14.433579+00:00,13.009539,77.6970074,4.0,0.0,0,night,42.98520965,13.0,Medium
unplanned,vehicle_breakdown,High,False,West Zone 1,Sumanhalli,2023-11-27 06:09:51.197000+00:00,2023-11-27 06:39:51.673170002+00:00,12.9869408,77.5189607,6.0,0.0,0,night,30.007936166666664,12.0,Medium
